tourney_id,tourney_name,tourney_location,surface,draw_size,tourney_level,tourney_date
2010-D005,Davis Cup G2 R1: POR vs DEN,Davis Cup G2 R1: POR vs DEN,Clay,4,D,20100305
2010-D038,Davis Cup G2 R1: SRI vs NZL,Davis Cup G2 R1: SRI vs NZL,Clay,4,D,20100305
2010-D035,Davis Cup G2 R1: THA vs POC,Davis Cup G2 R1: THA vs POC,Hard,4,D,20100305
2010-D016,Davis Cup WG R1: BEL vs CZE,Davis Cup WG R1: BEL vs CZE,Clay,4,D,20100305
2010-D013,Davis Cup WG R1: CRO vs ECU,Davis Cup WG R1: CRO vs ECU,Hard,4,D,20100305
2010-D009,Davis Cup WG R1: ESP vs SUI,Davis Cup WG R1: ESP vs SUI,Clay,4,D,20100305
2010-D010,Davis Cup WG R1: FRA vs GER,Davis Cup WG R1: FRA vs GER,Hard,4,D,20100305
2010-D011,Davis Cup WG R1: RUS vs IND,Davis Cup WG R1: RUS vs IND,Hard,4,D,20100305
2010-D014,Davis Cup WG R1: SRB vs USA,Davis Cup WG R1: SRB vs USA,Clay,4,D,20100305
2010-D012,Davis Cup WG R1: SWE vs ARG,Davis Cup WG R1: SWE vs ARG,Hard,4,D,20100305
2010-D015,Davis Cup WG R1: CHI vs ISR,Davis Cup WG R1: CHI vs ISR,Clay,4,D,20100306
2010-D051,Davis Cup G1 R2: AUS vs JPN,Davis Cup G1 R2: AUS vs JPN,Clay,4,D,20100507
2010-D033,Davis Cup G1 R2: BRA vs URU,Davis Cup G1 R2: BRA vs URU,Clay,4,D,20100507
2010-D052,Davis Cup G1 R2: CHN vs KAZ,Davis Cup G1 R2: CHN vs KAZ,Hard,4,D,20100507
2010-D025,Davis Cup G1 R2: NED vs ITA,Davis Cup G1 R2: NED vs ITA,Hard,4,D,20100507
2010-D027,Davis Cup G1 R2: ROU vs UKR,Davis Cup G1 R2: ROU vs UKR,Clay,4,D,20100507
2010-D026,Davis Cup G1 R2: RSA vs FIN,Davis Cup G1 R2: RSA vs FIN,Hard,4,D,20100507
2010-D062,Davis Cup G1 PO: BLR vs NED,Davis Cup G1 PO: BLR vs NED,Hard,4,D,20100709
2010-D054,Davis Cup G1 PO: KOR vs UZB,Davis Cup G1 PO: KOR vs UZB,Hard,4,D,20100709
2010-D053,Davis Cup G1 PO: TPE vs PHI,Davis Cup G1 PO: TPE vs PHI,Hard,4,D,20100709
2010-D049,Davis Cup G2 PO: BOL vs ESA,Davis Cup G2 PO: BOL vs ESA,Clay,4,D,20100709
2010-D073,Davis Cup G2 PO: EGY vs DEN,Davis Cup G2 PO: EGY vs DEN,Clay,4,D,20100709
2010-D071,Davis Cup G2 PO: GBR vs TUR,Davis Cup G2 PO: GBR vs TUR,Grass,4,D,20100709
2010-D050,Davis Cup G2 PO: GUA vs AHO,Davis Cup G2 PO: GUA vs AHO,Hard,4,D,20100709
2010-D074,Davis Cup G2 PO: HUN vs MKD,Davis Cup G2 PO: HUN vs MKD,Clay,4,D,20100709
2010-D060,Davis Cup G2 PO: MAS vs POC,Davis Cup G2 PO: MAS vs POC,Hard,4,D,20100709
2010-D072,Davis Cup G2 PO: MON vs NOR,Davis Cup G2 PO: MON vs NOR,Clay,4,D,20100709
2010-D061,Davis Cup G2 PO: SRI vs HKG,Davis Cup G2 PO: SRI vs HKG,Clay,4,D,20100709
2010-D068,Davis Cup G2 R2: EST vs BIH,Davis Cup G2 R2: EST vs BIH,Clay,4,D,20100709
2010-D057,Davis Cup G2 R2: INA vs THA,Davis Cup G2 R2: INA vs THA,Hard,4,D,20100709
2010-D065,Davis Cup G2 R2: IRL vs LTU,Davis Cup G2 R2: IRL vs LTU,Carpet,4,D,20100709
2010-D058,Davis Cup G2 R2: NZL vs PAK,Davis Cup G2 R2: NZL vs PAK,Hard,4,D,20100709
2010-D047,Davis Cup G2 R2: PAR vs MEX,Davis Cup G2 R2: PAR vs MEX,Clay,4,D,20100709
2010-D067,Davis Cup G2 R2: POR vs CYP,Davis Cup G2 R2: POR vs CYP,Clay,4,D,20100709
2010-D066,Davis Cup G2 R2: SLO vs BUL,Davis Cup G2 R2: SLO vs BUL,Clay,4,D,20100709
2010-D046,Davis Cup G2 R2: VEN vs PER,Davis Cup G2 R2: VEN vs PER,Hard,4,D,20100709
2010-D042,Davis Cup WG QF: CHI vs CZE,Davis Cup WG QF: CHI vs CZE,Clay,4,D,20100709
2010-D041,Davis Cup WG QF: CRO vs SRB,Davis Cup WG QF: CRO vs SRB,Hard,4,D,20100709
2010-D039,Davis Cup WG QF: FRA vs ESP,Davis Cup WG QF: FRA vs ESP,Hard,4,D,20100709
2010-D040,Davis Cup WG QF: RUS vs ARG,Davis Cup WG QF: RUS vs ARG,Hard,4,D,20100709
2010-D076,Davis Cup WG PO: ISR vs AUT,Davis Cup WG PO: ISR vs AUT,Hard,4,D,20100916
2010-D063,Davis Cup G1 PO: BLR vs SVK,Davis Cup G1 PO: BLR vs SVK,Hard,4,D,20100917
2010-D056,Davis Cup G1 PO: CAN vs DOM,Davis Cup G1 PO: CAN vs DOM,Hard,4,D,20100917
2010-D055,Davis Cup G1 PO: KOR vs PHI,Davis Cup G1 PO: KOR vs PHI,Hard,4,D,20100917
2010-D064,Davis Cup G1 PO: LAT vs POL,Davis Cup G1 PO: LAT vs POL,Carpet,4,D,20100917
2010-D069,Davis Cup G2 R3: LTU vs SLO,Davis Cup G2 R3: LTU vs SLO,Hard,4,D,20100917
2010-D048,Davis Cup G2 R3: MEX vs VEN,Davis Cup G2 R3: MEX vs VEN,Clay,4,D,20100917
2010-D070,Davis Cup G2 R3: POR vs BIH,Davis Cup G2 R3: POR vs BIH,Clay,4,D,20100917
2010-D059,Davis Cup G2 R3: THA vs NZL,Davis Cup G2 R3: THA vs NZL,Hard,4,D,20100917
2010-D080,Davis Cup WG PO: AUS vs BEL,Davis Cup WG PO: AUS vs BEL,Hard,4,D,20100917
2010-D075,Davis Cup WG PO: COL vs USA,Davis Cup WG PO: COL vs USA,Clay,4,D,20100917
2010-D077,Davis Cup WG PO: GER vs RSA,Davis Cup WG PO: GER vs RSA,Clay,4,D,20100917
2010-D079,Davis Cup WG PO: IND vs BRA,Davis Cup WG PO: IND vs BRA,Hard,4,D,20100917
2010-D081,Davis Cup WG PO: KAZ vs SUI,Davis Cup WG PO: KAZ vs SUI,Hard,4,D,20100917
2010-D082,Davis Cup WG PO: ROU vs ECU,Davis Cup WG PO: ROU vs ECU,Clay,4,D,20100917
2010-D078,Davis Cup WG PO: SWE vs ITA,Davis Cup WG PO: SWE vs ITA,Hard,4,D,20100917
2010-D043,Davis Cup WG SF: FRA vs ARG,Davis Cup WG SF: FRA vs ARG,Hard,4,D,20100917
2010-D044,Davis Cup WG SF: SRB vs CZE,Davis Cup WG SF: SRB vs CZE,Hard,4,D,20100917
2010-D045,Davis Cup WG F: SRB vs FRA,Davis Cup WG F: SRB vs FRA,Hard,4,D,20101203
2011-D026,Davis Cup G1 R1: CHN vs TPE,Davis Cup G1 R1: CHN vs TPE,Hard,4,D,20110304
2011-D024,Davis Cup G1 R1: MEX vs CAN,Davis Cup G1 R1: MEX vs CAN,Clay,4,D,20110304
2011-D027,Davis Cup G1 R1: PHI vs JPN,Davis Cup G1 R1: PHI vs JPN,Clay,4,D,20110304
2011-D023,Davis Cup G1 R1: POR vs SVK,Davis Cup G1 R1: POR vs SVK,Clay,4,D,20110304
2011-D021,Davis Cup G1 R1: SLO vs FIN,Davis Cup G1 R1: SLO vs FIN,Clay,4,D,20110304
2011-D022,Davis Cup G1 R1: UKR vs NED,Davis Cup G1 R1: UKR vs NED,Hard,4,D,20110304
2011-D025,Davis Cup G1 R1: URU vs COL,Davis Cup G1 R1: URU vs COL,Clay,4,D,20110304
2011-D028,Davis Cup G1 R1: UZB vs NZL,Davis Cup G1 R1: UZB vs NZL,Clay,4,D,20110304
2011-D033,Davis Cup G1 R2: ISR vs POL,Davis Cup G1 R2: ISR vs POL,Hard,4,D,20110304
2011-D003,Davis Cup G2 R1: BLR vs BUL,Davis Cup G2 R1: BLR vs BUL,Hard,4,D,20110304
2011-D004,Davis Cup G2 R1: CYP vs HUN,Davis Cup G2 R1: CYP vs HUN,Hard,4,D,20110304
2011-D007,Davis Cup G2 R1: DEN vs MON,Davis Cup G2 R1: DEN vs MON,Carpet,4,D,20110304
2011-D018,Davis Cup G2 R1: ESA vs DOM,Davis Cup G2 R1: ESA vs DOM,Clay,4,D,20110304
2011-D006,Davis Cup G2 R1: EST vs LTU,Davis Cup G2 R1: EST vs LTU,Hard,4,D,20110304
2011-D001,Davis Cup G2 R1: GBR vs TUN,Davis Cup G2 R1: GBR vs TUN,Hard,4,D,20110304
2011-D008,Davis Cup G2 R1: GRE vs LAT,Davis Cup G2 R1: GRE vs LAT,Clay,4,D,20110304
2011-D030,Davis Cup G2 R1: HKG vs PAK,Davis Cup G2 R1: HKG vs PAK,Hard,4,D,20110304
2011-D031,Davis Cup G2 R1: IRI vs INA,Davis Cup G2 R1: IRI vs INA,Clay,4,D,20110304
2011-D002,Davis Cup G2 R1: IRL vs LUX,Davis Cup G2 R1: IRL vs LUX,Hard,4,D,20110304
2011-D029,Davis Cup G2 R1: KOR vs SYR,Davis Cup G2 R1: KOR vs SYR,Hard,4,D,20110304
2011-D005,Davis Cup G2 R1: MAR vs BIH,Davis Cup G2 R1: MAR vs BIH,Clay,4,D,20110304
2011-D017,Davis Cup G2 R1: PER vs AHO,Davis Cup G2 R1: PER vs AHO,Clay,4,D,20110304
2011-D032,Davis Cup G2 R1: POC vs THA,Davis Cup G2 R1: POC vs THA,Hard,4,D,20110304
2011-D019,Davis Cup G2 R1: PUR vs PAR,Davis Cup G2 R1: PUR vs PAR,Hard,4,D,20110304
2011-D020,Davis Cup G2 R1: VEN vs HAI,Davis Cup G2 R1: VEN vs HAI,Hard,4,D,20110304
2011-D012,Davis Cup WG R1: ARG vs ROU,Davis Cup WG R1: ARG vs ROU,Clay,4,D,20110304
2011-D016,Davis Cup WG R1: AUT vs FRA,Davis Cup WG R1: AUT vs FRA,Clay,4,D,20110304
2011-D014,Davis Cup WG R1: BEL vs ESP,Davis Cup WG R1: BEL vs ESP,Hard,4,D,20110304
2011-D013,Davis Cup WG R1: CHI vs USA,Davis Cup WG R1: CHI vs USA,Clay,4,D,20110304
2011-D015,Davis Cup WG R1: CRO vs GER,Davis Cup WG R1: CRO vs GER,Hard,4,D,20110304
2011-D011,Davis Cup WG R1: CZE vs KAZ,Davis Cup WG R1: CZE vs KAZ,Hard,4,D,20110304
2011-D009,Davis Cup WG R1: SRB vs IND,Davis Cup WG R1: SRB vs IND,Hard,4,D,20110304
2011-D010,Davis Cup WG R1: SWE vs RUS,Davis Cup WG R1: SWE vs RUS,Hard,4,D,20110304
2011-D039,Davis Cup WG QF: ARG vs KAZ,Davis Cup WG QF: ARG vs KAZ,Clay,4,D,20110707
2011-D057,Davis Cup G1 PO: NZL vs PHI,Davis Cup G1 PO: NZL vs PHI,Hard,4,D,20110708
2011-D055,Davis Cup G1 R2: CHN vs AUS,Davis Cup G1 R2: CHN vs AUS,Hard,4,D,20110708
2011-D053,Davis Cup G1 R2: ECU vs CAN,Davis Cup G1 R2: ECU vs CAN,Clay,4,D,20110708
2011-D034,Davis Cup G1 R2: ITA vs SLO,Davis Cup G1 R2: ITA vs SLO,Clay,4,D,20110708
2011-D056,Davis Cup G1 R2: JPN vs UZB,Davis Cup G1 R2: JPN vs UZB,Hard,4,D,20110708
2011-D035,Davis Cup G1 R2: RSA vs NED,Davis Cup G1 R2: RSA vs NED,Hard,4,D,20110708
2011-D036,Davis Cup G1 R2: SUI vs POR,Davis Cup G1 R2: SUI vs POR,Hard,4,D,20110708
2011-D054,Davis Cup G1 R2: URU vs BRA,Davis Cup G1 R2: URU vs BRA,Clay,4,D,20110708
2011-D074,Davis Cup G2 PO: BUL vs CYP,Davis Cup G2 PO: BUL vs CYP,Carpet,4,D,20110708
2011-D063,Davis Cup G2 PO: ESA vs AHO,Davis Cup G2 PO: ESA vs AHO,Clay,4,D,20110708
2011-D076,Davis Cup G2 PO: GRE vs MON,Davis Cup G2 PO: GRE vs MON,Clay,4,D,20110708
2011-D067,Davis Cup G2 PO: HKG vs SYR,Davis Cup G2 PO: HKG vs SYR,Hard,4,D,20110708
2011-D073,Davis Cup G2 PO: IRL vs TUN,Davis Cup G2 PO: IRL vs TUN,Hard,4,D,20110708
2011-D075,Davis Cup G2 PO: LTU vs MAR,Davis Cup G2 PO: LTU vs MAR,Clay,4,D,20110708
2011-D068,Davis Cup G2 PO: POC vs IRI,Davis Cup G2 PO: POC vs IRI,Hard,4,D,20110708
2011-D064,Davis Cup G2 PO: PUR vs HAI,Davis Cup G2 PO: PUR vs HAI,Hard,4,D,20110708
2011-D071,Davis Cup G2 R2: BIH vs EST,Davis Cup G2 R2: BIH vs EST,Hard,4,D,20110708
2011-D072,Davis Cup G2 R2: DEN vs LAT,Davis Cup G2 R2: DEN vs LAT,Clay,4,D,20110708
2011-D069,Davis Cup G2 R2: GBR vs LUX,Davis Cup G2 R2: GBR vs LUX,Hard,4,D,20110708
2011-D070,Davis Cup G2 R2: HUN vs BLR,Davis Cup G2 R2: HUN vs BLR,Clay,4,D,20110708
2011-D065,Davis Cup G2 R2: KOR vs PAK,Davis Cup G2 R2: KOR vs PAK,Hard,4,D,20110708
2011-D062,Davis Cup G2 R2: PAR vs VEN,Davis Cup G2 R2: PAR vs VEN,Clay,4,D,20110708
2011-D061,Davis Cup G2 R2: PER vs DOM,Davis Cup G2 R2: PER vs DOM,Clay,4,D,20110708
2011-D066,Davis Cup G2 R2: THA vs INA,Davis Cup G2 R2: THA vs INA,Hard,4,D,20110708
2011-D041,Davis Cup WG QF: GER vs FRA,Davis Cup WG QF: GER vs FRA,Clay,4,D,20110708
2011-D038,Davis Cup WG QF: SWE vs SRB,Davis Cup WG QF: SWE vs SRB,Hard,4,D,20110708
2011-D040,Davis Cup WG QF: USA vs ESP,Davis Cup WG QF: USA vs ESP,Hard,4,D,20110708
2011-D037,Davis Cup G1 PO: ECU vs MEX,Davis Cup G1 PO: ECU vs MEX,Clay,4,D,20110916
2011-D059,Davis Cup G1 PO: FIN vs POL,Davis Cup G1 PO: FIN vs POL,Hard,4,D,20110916
2011-D058,Davis Cup G1 PO: PHI vs TPE,Davis Cup G1 PO: PHI vs TPE,Clay,4,D,20110916
2011-D060,Davis Cup G1 PO: SVK vs UKR,Davis Cup G1 PO: SVK vs UKR,Clay,4,D,20110916
2011-D079,Davis Cup G2 R3: DEN vs BIH,Davis Cup G2 R3: DEN vs BIH,Hard,4,D,20110916
2011-D078,Davis Cup G2 R3: GBR vs HUN,Davis Cup G2 R3: GBR vs HUN,Hard,4,D,20110916
2011-D080,Davis Cup G2 R3: KOR vs THA,Davis Cup G2 R3: KOR vs THA,Hard,4,D,20110916
2011-D081,Davis Cup G2 R3: PAR vs PER,Davis Cup G2 R3: PAR vs PER,Clay,4,D,20110916
2011-D052,Davis Cup WG PO: AUS vs SUI,Davis Cup WG PO: AUS vs SUI,Grass,4,D,20110916
2011-D051,Davis Cup WG PO: BEL vs AUT,Davis Cup WG PO: BEL vs AUT,Hard,4,D,20110916
2011-D049,Davis Cup WG PO: CHI vs ITA,Davis Cup WG PO: CHI vs ITA,Hard,4,D,20110916
2011-D047,Davis Cup WG PO: ISR vs CAN,Davis Cup WG PO: ISR vs CAN,Hard,4,D,20110916
2011-D050,Davis Cup WG PO: JPN vs IND,Davis Cup WG PO: JPN vs IND,Hard,4,D,20110916
2011-D045,Davis Cup WG PO: ROU vs CZE,Davis Cup WG PO: ROU vs CZE,Clay,4,D,20110916
2011-D048,Davis Cup WG PO: RSA vs CRO,Davis Cup WG PO: RSA vs CRO,Hard,4,D,20110916
2011-D046,Davis Cup WG PO: RUS vs BRA,Davis Cup WG PO: RUS vs BRA,Hard,4,D,20110916
2011-D043,Davis Cup WG SF: ESP vs FRA,Davis Cup WG SF: ESP vs FRA,Clay,4,D,20110916
2011-D042,Davis Cup WG SF: SRB vs ARG,Davis Cup WG SF: SRB vs ARG,Hard,4,D,20110916
2011-D077,Davis Cup G1 PO: MEX vs COL,Davis Cup G1 PO: MEX vs COL,Clay,4,D,20111028
2011-D044,Davis Cup WG F: ESP vs ARG,Davis Cup WG F: ESP vs ARG,Clay,4,D,20111202
2012-D024,Davis Cup G1 R1: AUS vs CHN,Davis Cup G1 R1: AUS vs CHN,Grass,4,D,20120210
2012-D014,Davis Cup G1 R1: ECU vs COL,Davis Cup G1 R1: ECU vs COL,Clay,4,D,20120210
2012-D015,Davis Cup G1 R1: GBR vs SVK,Davis Cup G1 R1: GBR vs SVK,Hard,4,D,20120210
2012-D023,Davis Cup G1 R1: KOR vs TPE,Davis Cup G1 R1: KOR vs TPE,Hard,4,D,20120210
2012-D016,Davis Cup G1 R1: NED vs FIN,Davis Cup G1 R1: NED vs FIN,Hard,4,D,20120210
2012-D022,Davis Cup G1 R1: NZL vs UZB,Davis Cup G1 R1: NZL vs UZB,Hard,4,D,20120210
2012-D017,Davis Cup G1 R1: SLO vs DEN,Davis Cup G1 R1: SLO vs DEN,Hard,4,D,20120210
2012-D013,Davis Cup G1 R1: URU vs PER,Davis Cup G1 R1: URU vs PER,Clay,4,D,20120210
2012-D070,Davis Cup G2 R1: BAR vs PAR,Davis Cup G2 R1: BAR vs PAR,Hard,4,D,20120210
2012-D033,Davis Cup G2 R1: BLR vs MDA,Davis Cup G2 R1: BLR vs MDA,Hard,4,D,20120210
2012-D030,Davis Cup G2 R1: CYP vs MAR,Davis Cup G2 R1: CYP vs MAR,Hard,4,D,20120210
2012-D072,Davis Cup G2 R1: DOM vs BOL,Davis Cup G2 R1: DOM vs BOL,Hard,4,D,20120210
2012-D032,Davis Cup G2 R1: EGY vs LAT,Davis Cup G2 R1: EGY vs LAT,Clay,4,D,20120210
2012-D035,Davis Cup G2 R1: EST vs LUX,Davis Cup G2 R1: EST vs LUX,Hard,4,D,20120210
2012-D003,Davis Cup G2 R1: HKG vs INA,Davis Cup G2 R1: HKG vs INA,Hard,4,D,20120210
2012-D031,Davis Cup G2 R1: HUN vs IRL,Davis Cup G2 R1: HUN vs IRL,Carpet,4,D,20120210
2012-D071,Davis Cup G2 R1: MEX vs ESA,Davis Cup G2 R1: MEX vs ESA,Clay,4,D,20120210
2012-D001,Davis Cup G2 R1: PHI vs POC,Davis Cup G2 R1: PHI vs POC,Hard,4,D,20120210
2012-D036,Davis Cup G2 R1: POL vs MAD,Davis Cup G2 R1: POL vs MAD,Carpet,4,D,20120210
2012-D004,Davis Cup G2 R1: SRI vs THA,Davis Cup G2 R1: SRI vs THA,Clay,4,D,20120210
2012-D034,Davis Cup G2 R1: TUR vs BIH,Davis Cup G2 R1: TUR vs BIH,Hard,4,D,20120210
2012-D029,Davis Cup G2 R1: UKR vs MON,Davis Cup G2 R1: UKR vs MON,Hard,4,D,20120210
2012-D073,Davis Cup G2 R1: VEN vs PUR,Davis Cup G2 R1: VEN vs PUR,Hard,4,D,20120210
2012-D006,Davis Cup WG R1: AUT vs RUS,Davis Cup WG R1: AUT vs RUS,Hard,4,D,20120210
2012-D007,Davis Cup WG R1: CAN vs FRA,Davis Cup WG R1: CAN vs FRA,Hard,4,D,20120210
2012-D009,Davis Cup WG R1: CZE vs ITA,Davis Cup WG R1: CZE vs ITA,Hard,4,D,20120210
2012-D005,Davis Cup WG R1: ESP vs KAZ,Davis Cup WG R1: ESP vs KAZ,Clay,4,D,20120210
2012-D012,Davis Cup WG R1: GER vs ARG,Davis Cup WG R1: GER vs ARG,Clay,4,D,20120210
2012-D011,Davis Cup WG R1: JPN vs CRO,Davis Cup WG R1: JPN vs CRO,Hard,4,D,20120210
2012-D010,Davis Cup WG R1: SRB vs SWE,Davis Cup WG R1: SRB vs SWE,Hard,4,D,20120210
2012-D008,Davis Cup WG R1: SUI vs USA,Davis Cup WG R1: SUI vs USA,Clay,4,D,20120210
2012-D002,Davis Cup G2 R1: LIB vs PAK,Davis Cup G2 R1: LIB vs PAK,Clay,4,D,20120211
2012-D049,Davis Cup G1 PO: TPE vs CHN,Davis Cup G1 PO: TPE vs CHN,Hard,4,D,20120406
2012-D026,Davis Cup G1 R2: AUS vs KOR,Davis Cup G1 R2: AUS vs KOR,Hard,4,D,20120406
2012-D028,Davis Cup G1 R2: BRA vs COL,Davis Cup G1 R2: BRA vs COL,Clay,4,D,20120406
2012-D019,Davis Cup G1 R2: GBR vs BEL,Davis Cup G1 R2: GBR vs BEL,Hard,4,D,20120406
2012-D018,Davis Cup G1 R2: ISR vs POR,Davis Cup G1 R2: ISR vs POR,Hard,4,D,20120406
2012-D020,Davis Cup G1 R2: NED vs ROU,Davis Cup G1 R2: NED vs ROU,Hard,4,D,20120406
2012-D021,Davis Cup G1 R2: RSA vs SLO,Davis Cup G1 R2: RSA vs SLO,Hard,4,D,20120406
2012-D027,Davis Cup G1 R2: URU vs CHI,Davis Cup G1 R2: URU vs CHI,Clay,4,D,20120406
2012-D025,Davis Cup G1 R2: UZB vs IND,Davis Cup G1 R2: UZB vs IND,Clay,4,D,20120406
2012-D058,Davis Cup G2 PO: EGY vs IRL,Davis Cup G2 PO: EGY vs IRL,Clay,4,D,20120406
2012-D077,Davis Cup G2 PO: ESA vs PAR,Davis Cup G2 PO: ESA vs PAR,Hard,4,D,20120406
2012-D064,Davis Cup G2 PO: HKG vs SRI,Davis Cup G2 PO: HKG vs SRI,Hard,4,D,20120406
2012-D063,Davis Cup G2 PO: LIB vs POC,Davis Cup G2 PO: LIB vs POC,Clay,4,D,20120406
2012-D060,Davis Cup G2 PO: MAD vs LUX,Davis Cup G2 PO: MAD vs LUX,Clay,4,D,20120406
2012-D057,Davis Cup G2 PO: MAR vs MON,Davis Cup G2 PO: MAR vs MON,Clay,4,D,20120406
2012-D078,Davis Cup G2 PO: PUR vs BOL,Davis Cup G2 PO: PUR vs BOL,Hard,4,D,20120406
2012-D059,Davis Cup G2 PO: TUR vs MDA,Davis Cup G2 PO: TUR vs MDA,Hard,4,D,20120406
2012-D053,Davis Cup G2 R2: BLR vs BIH,Davis Cup G2 R2: BLR vs BIH,Hard,4,D,20120406
2012-D052,Davis Cup G2 R2: HUN vs LAT,Davis Cup G2 R2: HUN vs LAT,Carpet,4,D,20120406
2012-D062,Davis Cup G2 R2: INA vs THA,Davis Cup G2 R2: INA vs THA,Hard,4,D,20120406
2012-D074,Davis Cup G2 R2: MEX vs BAR,Davis Cup G2 R2: MEX vs BAR,Clay,4,D,20120406
2012-D061,Davis Cup G2 R2: PHI vs PAK,Davis Cup G2 R2: PHI vs PAK,Clay,4,D,20120406
2012-D054,Davis Cup G2 R2: POL vs EST,Davis Cup G2 R2: POL vs EST,Carpet,4,D,20120406
2012-D051,Davis Cup G2 R2: UKR vs CYP,Davis Cup G2 R2: UKR vs CYP,Hard,4,D,20120406
2012-D075,Davis Cup G2 R2: VEN vs DOM,Davis Cup G2 R2: VEN vs DOM,Hard,4,D,20120406
2012-D040,Davis Cup WG QF: ARG vs CRO,Davis Cup WG QF: ARG vs CRO,Clay,4,D,20120406
2012-D039,Davis Cup WG QF: CZE vs SRB,Davis Cup WG QF: CZE vs SRB,Clay,4,D,20120406
2012-D037,Davis Cup WG QF: ESP vs AUT,Davis Cup WG QF: ESP vs AUT,Clay,4,D,20120406
2012-D038,Davis Cup WG QF: FRA vs USA,Davis Cup WG QF: FRA vs USA,Clay,4,D,20120406
2012-D048,Davis Cup G1 PO: IND vs NZL,Davis Cup G1 PO: IND vs NZL,Hard,4,D,20120914
2012-D047,Davis Cup G1 PO: PER vs ECU,Davis Cup G1 PO: PER vs ECU,Clay,4,D,20120914
2012-D050,Davis Cup G1 PO: ROU vs FIN,Davis Cup G1 PO: ROU vs FIN,Hard,4,D,20120914
2012-D079,Davis Cup G1 PO: SVK vs POR,Davis Cup G1 PO: SVK vs POR,Hard,4,D,20120914
2012-D076,Davis Cup G2 R3: DOM vs MEX,Davis Cup G2 R3: DOM vs MEX,Clay,4,D,20120914
2012-D065,Davis Cup G2 R3: INA vs PHI,Davis Cup G2 R3: INA vs PHI,Hard,4,D,20120914
2012-D055,Davis Cup G2 R3: LAT vs UKR,Davis Cup G2 R3: LAT vs UKR,Hard,4,D,20120914
2012-D056,Davis Cup G2 R3: POL vs BLR,Davis Cup G2 R3: POL vs BLR,Hard,4,D,20120914
2012-D046,Davis Cup WG PO: BEL vs SWE,Davis Cup WG PO: BEL vs SWE,Clay,4,D,20120914
2012-D067,Davis Cup WG PO: BRA vs RUS,Davis Cup WG PO: BRA vs RUS,Clay,4,D,20120914
2012-D066,Davis Cup WG PO: CAN vs RSA,Davis Cup WG PO: CAN vs RSA,Hard,4,D,20120914
2012-D044,Davis Cup WG PO: GER vs AUS,Davis Cup WG PO: GER vs AUS,Clay,4,D,20120914
2012-D068,Davis Cup WG PO: ITA vs CHI,Davis Cup WG PO: ITA vs CHI,Clay,4,D,20120914
2012-D045,Davis Cup WG PO: JPN vs ISR,Davis Cup WG PO: JPN vs ISR,Hard,4,D,20120914
2012-D043,Davis Cup WG PO: KAZ vs UZB,Davis Cup WG PO: KAZ vs UZB,Clay,4,D,20120914
2012-D069,Davis Cup WG PO: NED vs SUI,Davis Cup WG PO: NED vs SUI,Clay,4,D,20120914
2012-D042,Davis Cup WG SF: ARG vs CZE,Davis Cup WG SF: ARG vs CZE,Clay,4,D,20120914
2012-D041,Davis Cup WG SF: ESP vs USA,Davis Cup WG SF: ESP vs USA,Clay,4,D,20120914
2012-M-DC-2012-WG-M-ESP-CZE-01,Davis Cup WG F: ESP vs CZE,Davis Cup WG F: ESP vs CZE,Hard,4,D,20121116
2013-D067,Davis Cup G1 R1: IND vs KOR,Davis Cup G1 R1: IND vs KOR,Hard,4,D,20130201
2013-D068,Davis Cup G1 R1: JPN vs INA,Davis Cup G1 R1: JPN vs INA,Hard,4,D,20130201
2013-D023,Davis Cup G1 R1: POL vs SLO,Davis Cup G1 R1: POL vs SLO,Hard,4,D,20130201
2013-D024,Davis Cup G1 R1: ROU vs DEN,Davis Cup G1 R1: ROU vs DEN,Hard,4,D,20130201
2013-D065,Davis Cup G1 R1: TPE vs AUS,Davis Cup G1 R1: TPE vs AUS,Hard,4,D,20130201
2013-D025,Davis Cup G1 R1: UKR vs SVK,Davis Cup G1 R1: UKR vs SVK,Hard,4,D,20130201
2013-D016,Davis Cup G1 R1: URU vs DOM,Davis Cup G1 R1: URU vs DOM,Clay,4,D,20130201
2013-D066,Davis Cup G1 R1: UZB vs CHN,Davis Cup G1 R1: UZB vs CHN,Clay,4,D,20130201
2013-D052,Davis Cup G2 R1: BIH vs LUX,Davis Cup G2 R1: BIH vs LUX,Hard,4,D,20130201
2013-D047,Davis Cup G2 R1: BUL vs FIN,Davis Cup G2 R1: BUL vs FIN,Hard,4,D,20130201
2013-D020,Davis Cup G2 R1: ESA vs BAR,Davis Cup G2 R1: ESA vs BAR,Clay,4,D,20130201
2013-D048,Davis Cup G2 R1: IRL vs EST,Davis Cup G2 R1: IRL vs EST,Hard,4,D,20130201
2013-D032,Davis Cup G2 R1: KUW vs THA,Davis Cup G2 R1: KUW vs THA,Hard,4,D,20130201
2013-D053,Davis Cup G2 R1: LTU vs CYP,Davis Cup G2 R1: LTU vs CYP,Hard,4,D,20130201
2013-D051,Davis Cup G2 R1: MDA vs HUN,Davis Cup G2 R1: MDA vs HUN,Hard,4,D,20130201
2013-D019,Davis Cup G2 R1: MEX vs PUR,Davis Cup G2 R1: MEX vs PUR,Hard,4,D,20130201
2013-D050,Davis Cup G2 R1: MON vs BLR,Davis Cup G2 R1: MON vs BLR,Clay,4,D,20130201
