player_id;name_first;name_last;hand;dob;ioc;ioc_nation;height;wikidata_id
100125;John;Cooper;R;19461104;AUS;Australia;;Q1260301
100126;Stan;Smith;R;19461214;USA;United States of America;193;Q54657
100127;Tom;Gorman;R;19460119;USA;United States of America;180;Q1258917
100128;Cliff;Richey;R;19461231;USA;United States of America;175;Q1565885
100129;Jean Baptiste;Chanfreau;R;19470117;FRA;France;;Q1563100
100130;Vladimir;Zednik;R;19470201;CZE;Czechia;;Q1261168
100131;Guillermo;Oropez;R;19470207;USA;United States of America;;
100132;Armistead;Neely;R;19470319;USA;United States of America;;Q18085277
100133;Pat;Cramer;R;19470321;RSA;South Africa;;Q7143331
100134;Roy;Barth;R;19470330;USA;United States of America;175;Q18240972
100135;Onny;Parun;R;19470415;NZL;New Zealand;188;Q939026
100136;Humphrey;Hose;R;19470504;VEN;Venezuela;;Q22005197
100137;Hans Jurgen;Pohmann;R;19470523;GER;Germany;178;Q95218
100138;Dan;Bleckinger;R;19470527;USA;United States of America;;
100139;Gerald;Battrick;R;19470527;GBR;Great Britain;178;Q1565118
100140;Steve;Faulk;R;19470601;USA;United States of America;;
100141;Zeljko;Franulovic;R;19470613;CRO;Croatia;;Q1290977
100142;Peter;Szoke;R;19470808;HUN;Hungary;;Q1563115
100143;Peter;Fishbach;R;19470829;USA;United States of America;180;Q87758114
100144;Robert;Lutz;R;19470829;USA;United States of America;180;Q888085
100145;Dick;Dell;R;19470929;USA;United States of America;;Q3026568
100146;Jun;Kamiwazumi;R;19471001;JPN;Japan;;Q11588830
100147;Marcello;Lara;R;19471005;MEX;Mexico;;Q1565079
100148;Ismail;El Shafei;R;19471115;EGY;Egypt;;Q402950
100149;Toshiro;Sakai;R;19471123;JPN;Japan;;Q962038
100150;Lito;Alvarez;R;19471205;ARG;Argentina;;Q963823
100151;Karl;Coombes;R;19471217;AUS;Australia;180;Q16855126
100152;David;Lloyd;R;19480103;GBR;Great Britain;;Q3018308
100153;Patrice;Hagelauer;R;19480105;FRA;France;188;Q3368955
100154;Peter;Kanderal;R;19480116;SUI;Switzerland;;Q86628337
100155;Ramiro;Benavides;R;19470130;BOL;Bolivia;;
100156;Jasjit;Singh;R;19480204;IND;India;;Q18091541
100157;Stanley;Pasarell;R;19480211;USA;United States of America;185;
100158;John;Bartlett;R;19480317;AUS;Australia;188;Q6220953
100159;Vladimir;Korotkov;R;19480423;RUS;Russia;;Q12488
100160;Georges;Goven;R;19480426;FRA;France;173;Q1563939
100161;Jurgen;Fassbender;R;19480528;GER;Germany;;Q77578
100162;Brian;Fairlie;R;19480613;NZL;New Zealand;173;Q1563153
100163;Tom;Leonard;R;19480715;USA;United States of America;175;Q1563959
100164;Bill;Lofgren;R;19480731;USA;United States of America;;
100165;Steve;Siegel;R;19480904;USA;United States of America;;Q23023819
100166;Gene Stuart;Malin;R;19481001;USA;United States of America;;
100167;Sever;Muresan;R;19481023;ROU;Romania;;Q7457808
100168;Kenneth;McMillan;R;19481125;USA;United States of America;;
100169;Ian;Fletcher;R;19481201;AUS;Australia;;Q3147262
100170;Bernard;Mignot;R;19481203;BEL;Belgium;;Q2898324
100171;John;Yuill;R;19481212;RSA;South Africa;;Q3182800
100172;Tito;Vazquez;R;19490101;ARG;Argentina;173;Q2040551
100173;Andrew;Pattison;R;19490130;USA;United States of America;188;Q716408
100174;Manuel;Orantes;L;19490206;ESP;Spain;178;Q318569
100175;Zan;Guerry;R;19490212;USA;United States of America;;Q22278049
100176;Hans;Kary;L;19490223;AUT;Austria;172;Q3126972
100177;Pavel;Hutka;R;19490228;CZE;Czechia;;Q7155624
100178;Bob;Giltinan;R;19490407;AUS;Australia;;Q2907669
100179;Karl;Meiler;R;19490430;GER;Germany;178;Q89533
100180;Bill;Lloyd;R;19490507;AUS;Australia;;
100181;Larry;Turville;R;19490604;USA;United States of America;;
100182;Mike;Estep;R;19490719;USA;United States of America;173;Q4107672
100183;Jim;Ward;R;19490728;USA;United States of America;;
100184;Lars;Elvstrom;R;19490818;DEN;Denmark;;Q16064404
100185;Patrick;Proisy;R;19490910;FRA;France;180;Q1282611
100186;Jeff;Borowiak;R;19490925;USA;United States of America;193;Q1565788
100187;Luis Felipe;Tavares;R;19490926;BRA;Brazil;;
100188;John;Fort;R;19490928;USA;United States of America;;
100189;Dale;Power;R;19491002;CAN;Canada;;Q5210590
100190;Norman;Holmes;R;19491005;USA;United States of America;;
100191;Doug;Crawford;R;19491015;USA;United States of America;188;
100192;Kent;Crawford;R;19491015;USA;United States of America;;
100193;Wanaro;N'Godrella;R;19491019;FRA;France;;Q3566000
100194;Larry;Parker;R;19491023;USA;United States of America;;
100195;Nicolas;Kelaidis;R;19491029;GRE;Greece;178;Q27996064
100196;Haroon;Rahim;R;19491112;PAK;Pakistan;;Q1258703
100197;Alejandro;Pierola;R;19491120;CHI;Chile;;Q4714630
100198;Alvaro;Betancur;R;19500103;COL;Colombia;;Q86431834
100199;Patrice;Dominguez;L;19500112;FRA;France;173;Q3368924
100200;Antonio;Zugarelli;R;19500117;ITA;Italy;;Q267328
100201;Syd;Ball;R;19500124;AUS;Australia;188;Q1563900
100202;George;Amaya;L;19500212;USA;United States of America;173;
100203;Phil;Dent;R;19500214;AUS;Australia;183;Q976190
100204;Pancho;Walthall;L;19500216;USA;United States of America;;
100205;Paul;Gerken;R;19500315;USA;United States of America;185;Q3371310
100206;Kenichi;Hirai;R;19500319;JPN;Japan;;Q17986761
100207;Noel;Phillips;R;19500328;AUS;Australia;;
100208;Dick R;Bohrnstedt;R;19500428;USA;United States of America;;Q16144736
100209;George;Taylor;R;19500504;USA;United States of America;;
100210;Steve;Docherty;R;19500506;AUS;Australia;;Q7612404
100211;Louk;Sanders;R;19500509;NED;Netherlands;;Q2157904
100212;Franklin;Robbins;R;19500613;USA;United States of America;;
100213;Fred;Hemmes;U;19500614;NED;Netherlands;;Q719304
100214;Adriano;Panatta;R;19500709;ITA;Italy;183;Q375938
100215;Fred;Mcnair;R;19500722;USA;United States of America;183;Q3086899
100216;Charles;Owens;R;19500731;USA;United States of America;;Q5081403
100217;Robert;Mckinley;R;19500805;USA;United States of America;;Q7347560
100218;Butch;Palmer;R;19500904;USA;United States of America;;
100219;Geoff;Masters;R;19500919;AUS;Australia;;Q1260231
100220;Jiri;Hrebec;R;19500919;CZE;Czechia;;Q2057065
100221;Carlos;Kirmayr;R;19500923;BRA;Brazil;173;Q1042999
100222;Mike;Powers;R;19500924;USA;United States of America;;
100223;Jeff;Simpson;R;19501029;NZL;New Zealand;;Q6174987
100224;Peter;Campbell;R;19501110;AUS;Australia;;
100225;Peter;Doerner;R;19501117;AUS;Australia;;Q18010763
100226;Mike;Machette;R;19510127;USA;United States of America;;Q13512805
100227;Alvin;Gardiner;R;19510211;AUS;Australia;;Q22959202
100228;Kjell;Johansson;R;19510212;SWE;Sweden;;Q5886813
100229;Dick;Stockton;R;19510218;USA;United States of America;188;Q967423
100230;Welry;Fritz;R;19510219;CAN;Canada;;
100231;Erik;Van Dillen;R;19510221;USA;United States of America;183;Q1259691
100232;Eddie;Dibbs;R;19510223;USA;United States of America;170;Q1282765
100233;Ricardo;Cano;R;19510226;ARG;Argentina;170;Q3430221
100234;Allan;McDonald;R;19510301;AUS;Australia;;Q16855281
100235;Antonio;Munoz;R;19510301;ESP;Spain;;Q4776822
100236;John;James;R;19510307;AUS;Australia;183;Q6241493
100237;Bill;Freer;R;19510309;RSA;South Africa;;
100238;Rick;Fisher;R;19510329;USA;United States of America;;Q7331389
100239;Hans;Engert;R;19510422;GER;Germany;;Q1566665
100240;Joao;Soares;R;19510425;BRA;Brazil;185;Q6298385
100241;Joel;Bailey;R;19510425;USA;United States of America;;Q22095303
100242;Mike;Collins;R;19510501;GBR;Great Britain;;
100243;Steve;Krulevitz;R;19510530;USA;United States of America;175;Q7613081
100244;John;Alexander;R;19510704;AUS;Australia;190;Q1281683
100245;Jeff;Austin;R;19510705;USA;United States of America;;Q6173248
100246;Frank;Puncec;R;19510709;RSA;South Africa;;Q62513964
100247;Rolf;Thung;L;19510727;NED;Netherlands;190;Q1821050
100248;Max;Hurlimann;R;19510730;SUI;Switzerland;;
100249;Paolo;Bertolucci;R;19510803;ITA;Italy;175;Q484985
100250;Woody;Blocher;R;19510824;USA;United States of America;173;Q87495855
100251;Grover Raz;Reid;R;19510827;USA;United States of America;;
100252;Tim;Gullikson;R;19510908;USA;United States of America;180;Q962989
100253;Tom;Gullikson;L;19510908;USA;United States of America;180;Q1855348
100254;George;Glowa;R;19511001;USA;United States of America;188;
100255;Roscoe;Tanner;L;19511015;USA;United States of America;183;Q54681
100256;Luis;Baraldi;R;19511021;MEX;Mexico;;
100257;Ross;Case;R;19511101;AUS;Australia;;Q1260196
100258;Jorge;Andrew;R;19511102;VEN;Venezuela;;Q11705726
100259;Peter;Feigl;R;19511130;AUT;Austria;183;Q3376565
100260;Gary;Groslimond;R;19520103;USA;United States of America;;
100261;Brian;Gottfried;R;19520127;USA;United States of America;183;Q912255
100262;Rolf;Norberg;R;19520131;SWE;Sweden;;Q3440373
100263;John;Andrews;R;19520205;USA;United States of America;;Q3180915
100264;Lajos;Levai;R;19520207;YUG;Yugoslavia;;
100265;Cliff;Letcher;R;19520209;AUS;Australia;;Q2979053
100266;John;Feaver;R;19520216;GBR;Great Britain;190;Q6232841
100267;Rayno;Seegers;R;19520229;RSA;South Africa;;Q18030745
100268;Denis;Naegelen;R;19520314;FRA;France;;Q5802672
100269;Joe;Garcia;R;19520317;USA;United States of America;;
100270;Anand;Amritraj;R;19520320;IND;India;185;Q2698644
100271;Jean Francois;Caujolle;L;19520331;FRA;France;;Q3165519
100272;Sandy;Mayer;R;19520405;USA;United States of America;178;Q2096054
100273;Kim;Warwick;R;19520408;AUS;Australia;183;Q1741596
100274;Eric;Deblicker;R;19520417;FRA;France;178;Q3591073
100275;Hartmut;Kirchhubel;R;19520423;GER;Germany;;Q22278629
100276;Terry;Moor;L;19520423;USA;United States of America;178;Q716901
100277;Jacques;Thamin;R;19520523;FRA;France;;Q13365306
100278;Frank;Gebert;R;19520611;GER;Germany;;Q3082618
100279;Mike;Cahill;R;19520617;USA;United States of America;183;Q6846222
100280;Wojtek;Fibak;R;19520803;POL;Poland;183;Q505565
100281;Sashi;Menon;R;19520809;IND;India;180;Q7425124
100282;Guillermo;Vilas;L;19520817;ARG;Argentina;180;Q201515
100283;Andre;Zietsmann;R;19520819;RSA;South Africa;;
100284;Jimmy;Connors;L;19520902;USA;United States of America;178;Q53393
100285;Rod;Frawley;R;19520908;AUS;Australia;185;Q3438080
100286;Harold;Solomon;R;19520917;USA;United States of America;168;Q1585949
100287;Robin;Drysdale;R;19520918;GBR;Great Britain;;Q3437059
100288;Tenny;Svensson;R;19520921;SWE;Sweden;;Q18085229
100289;Byron;Bertram;R;19521029;RSA;South Africa;;Q1565274
100290;Timothy;Noonan;R;19521031;USA;United States of America;;
100291;Ian;Harris;R;19521116;USA;United States of America;;
100292;Alvaro;Fillol;R;19521204;CHI;Chile;178;Q3576981
100293;John;Marks;R;19521209;AUS;Australia;;Q3181997
100294;Rejean;Genois;R;19521230;CAN;Canada;175;Q7386114
100295;Richard;Legendre;R;19530119;CAN;Canada;;Q3430975
100296;Chris;Gunning;R;19530207;NZL;New Zealand;;
100297;Corrado;Barazzutti;R;19530219;ITA;Italy;178;Q2713814
100298;George;Hardie;L;19530219;USA;United States of America;;Q5540227
100299;James Chico;Hagey;R;19530225;USA;United States of America;;
100300;Jose;Higueras;R;19530301;ESP;Spain;178;Q1348847
100301;Jim;Delaney;R;19530312;USA;United States of America;;Q6132533
100302;Joaquim;Rasgado Jr;R;19530324;BRA;Brazil;;
100303;Henry;Bunis;R;19530327;USA;United States of America;;Q22677495
100304;Robert;Kreiss;R;19530430;USA;United States of America;;Q16268937
100305;Mark;Farrell;R;19530506;GBR;Great Britain;;Q3294072
100306;Michael;Wayman;R;19530506;GBR;Great Britain;;
100307;Paul;Torre;R;19530518;FRA;France;180;Q13512879
100308;Robert;Trogolo;R;19530615;RSA;South Africa;180;Q7350479
100309;Raul;Ramirez;R;19530620;MEX;Mexico;183;Q972727
100310;Mike;Myburg;R;19530623;RSA;South Africa;;Q13513068
100311;Ulises;Quezada;R;19530714;CHI;Chile;173;
100312;Chiraid;Mukherjea;R;19530814;IND;India;;
100313;Keith;Richardson;R;19530818;USA;United States of America;185;
100314;Bernard;Fritz;R;19531005;FRA;France;173;Q2897929
100315;Hank;Pfister;R;19531009;USA;United States of America;193;Q1144091
100316;Scott;Carnahan;R;19531024;USA;United States of America;;
100317;Stephen;Warboys;R;19531025;GBR;Great Britain;;Q27680824
100318;Roger;Guedes;R;19531103;BRA;Brazil;;Q106602825
100319;Rick;Fagel;R;19531129;USA;United States of America;180;Q7331375
100320;Mark;Meyers;R;19531205;USA;United States of America;;
100321;Vijay;Amritraj;R;19531214;IND;India;193;Q468309
100322;Emilio;Montano;R;19531218;MEX;Mexico;;Q18159398
100323;Givaldo;Barbosa;R;19540125;BRA;Brazil;183;Q5565585
100324;John;Whitlinger;R;19540204;USA;United States of America;180;Q8172709
100325;Ulrich;Pinner;R;19540207;GER;Germany;178;Q78176
100326;Russell;Simpson;R;19540222;NZL;New Zealand;188;Q3784261
100327;Willem;Prinsloo;L;19540225;RSA;South Africa;;Q92294368
100328;Rand;Evett;R;19540301;USA;United States of America;;
100329;Otto;Panman;R;19540325;NED;Netherlands;;
100330;David;Imonitie;R;19540410;NGR;Nigeria;;
100331;Jean Louis;Haillet;R;19540507;FRA;France;;Q735512
100332;Balazs;Taroczy;R;19540509;HUN;Hungary;183;Q370019
100333;Shigeyuki;Nishio;R;19540523;JPN;Japan;;Q62513568
100334;Ernie;Ewert;R;19540605;AUS;Australia;;Q17365472
100335;David;Parker;R;19540607;USA;United States of America;;
100336;Guillermo;Aubone;L;19540608;ARG;Argentina;;Q5616118
100337;Mark;Edmondson;R;19540624;AUS;Australia;185;Q506606
100338;Benjy;Robins;R;19540630;USA;United States of America;175;
100339;Victor;Amaya;L;19540702;USA;United States of America;201;Q1748325
100340;Sam;Vuille;R;19540706;USA;United States of America;;
100341;Gonzalo;Nunez;R;19540721;USA;United States of America;;Q107031471
100342;Vitas;Gerulaitis;R;19540726;USA;United States of America;183;Q53547
100343;John;Lloyd;R;19540827;GBR;Great Britain;178;Q1360272
100344;Eric;Friedler;R;19540908;USA;United States of America;;Q24005201
100345;Pat;Dupre;R;19540916;USA;United States of America;190;Q3368536
100346;Paul;Kronk;R;19540922;AUS;Australia;;Q3371590
100347;Peter;Kronk;R;19540922;AUS;Australia;;
100348;Gerard;Toulon;R;19540924;FRA;France;185;
100349;Glen;Holroyd;R;19540925;USA;United States of America;;Q28595312
100350;Franz Josef;Wich;R;19541011;GER;Germany;;
100351;Freddie;De Jesus;R;19541030;PUR;Puerto Rico;;
100352;John;Lucas;R;19541031;USA;United States of America;;
100353;Bruce;Kleege;R;19541101;USA;United States of America;190;Q22095971
100354;Bernard;Mitton;R;19541109;RSA;South Africa;188;Q2898337
100355;Victor;Eke;R;19541111;AUS;Australia;;Q55183442
100356;Paul;Mcnamee;R;19541112;AUS;Australia;178;Q1348791
100357;Bhanu;Nunna;R;19541113;IND;India;;Q87786664
100358;Mike;Fishbach;R;19541201;USA;United States of America;180;Q18641540
100359;Richard;Lewis;L;19541206;GBR;Great Britain;;Q7327373
100360;Brian;Teacher;R;19541223;USA;United States of America;190;Q54683
100361;Willie;Davies;R;19550101;GBR;Great Britain;;
100362;Peter;Fleming;R;19550121;USA;United States of America;196;Q729789
100363;Jiri;Granat;R;19550128;CZE;Czechia;185;Q6203644
100364;Jonathan;Smith;R;19550129;GBR;Great Britain;188;Q6274466
100365;Peter;Holl;R;19550129;GER;Germany;;Q84072816
100366;Heiner;Seuss;R;19550204;GER;Germany;;
100367;Belus;Prajoux;R;19550227;CHI;Chile;170;Q2895162
100368;Haroon;Ismail;R;19550227;ZIM;Zimbabwe;178;Q13513049
100369;Herve;Gauvain;R;19550304;FRA;France;180;Q81221296
100370;Helmut;Beermann;R;19550309;GER;Germany;;
100371;Robert;Baumgartner;R;19550311;GER;Germany;;
100372;Trey;Waltke;R;19550316;USA;United States of America;173;Q7839620
100373;Christopher;Sylvan;R;19550318;USA;United States of America;;
100374;Javier;Soler;L;19550325;ESP;Spain;;Q23772064
100375;John;Hayes;R;19550407;USA;United States of America;193;Q6238395
100376;Buster C;Mottram;R;19550425;GBR;Great Britain;193;Q2928786
100377;Colin;Dowdeswell;R;19550512;GBR;Great Britain;185;Q464502
100378;David;Schneider;R;19550517;USA;United States of America;185;Q5239547
100379;Craig;Edwards;R;19550519;USA;United States of America;175;Q17457380
100380;Butch;Walts;R;19550604;USA;United States of America;193;Q2928827
100381;Michael;Greenberg;R;19550611;USA;United States of America;;
100382;Chris;Kachel;R;19550619;AUS;Australia;;Q2964756
100383;Peter;Mcnamara;R;19550705;AUS;Australia;185;Q1508952
100384;Alejandro;Cortes;R;19550714;COL;Colombia;;Q4714511
100385;Filip;Krajcik;R;19550723;AUT;Austria;;Q19971270
100386;Jose;Garcia;R;19550723;ESP;Spain;;
100387;Jiri;Prucha;R;19550810;CZE;Czechia;;Q106981794
100388;Peter;Pearson;R;19550812;USA;United States of America;;
100389;Horace;Reid;R;19550814;USA;United States of America;;
100390;Trevor;Allan;L;19550817;AUS;Australia;178;Q19975564
100391;Larry;Davidson;R;19550821;USA;United States of America;;
100392;Richard;Meyer;R;19550904;USA;United States of America;183;Q7327797
100393;Marcos;Hocevar;R;19550926;BRA;Brazil;185;Q2740863
100394;Angel;Gimenez;R;19551010;ESP;Spain;163;Q8076837
100395;Victor;Pecci;R;19551015;PAR;Paraguay;193;Q715523
100396;Martin;Robinson;L;19551019;GBR;Great Britain;;Q96392148
100397;Terry;Rocavert;R;19551021;AUS;Australia;180;Q7704959
100398;Julio;Goes;R;19551025;BRA;Brazil;180;Q10313439
100399;Rocky;Maguire;R;19551027;USA;United States of America;;
100400;Hubertus;Hoyt;R;19551103;USA;United States of America;;
100401;Sean;Sorensen;R;19551112;IRL;Ireland;;Q7441447
100402;Francisco;Gonzalez;R;19551119;PAR;Paraguay;193;Q281439
100403;Rolf;Gehring;R;19551125;GER;Germany;185;Q73896
100404;David;Sherbeck;R;19551202;USA;United States of America;;Q17442289
100405;Fernando;Maynetto;R;19551202;PER;Peru;;Q5444825
100406;Greg;Halder;R;19551205;CAN;Canada;188;
100407;Dale;Collings;R;19551216;AUS;Australia;;Q3012292
100408;Gary;Plock;R;19551221;USA;United States of America;175;
100409;Randy;Crawford;R;19551222;USA;United States of America;188;
100410;Tim;Garcia;R;19551228;USA;United States of America;;Q56702380
100411;Pavel;Slozil;R;19551229;CZE;Czechia;173;Q1445074
100412;Bruce;Nichols;R;19551231;USA;United States of America;;Q4978078
100413;Ulrich;Marten;R;19560101;GER;Germany;;Q7879844
100414;Gunther;Gnettner;R;19560112;GER;Germany;;
100415;Michael;Grant;R;19560203;USA;United States of America;178;Q96392800
100416;Bill;Maze;R;19560209;USA;United States of America;;Q4910058
100417;Hans;Gildemeister;R;19560209;CHI;Chile;183;Q630148
100418;Geoff;Martinez;R;19560213;USA;United States of America;;
100419;Todd;Lundy;R;19560217;USA;United States of America;;
100420;Hans;Ritschard;R;19560225;SUI;Switzerland;;
100421;Jan;Norback;R;19560306;SWE;Sweden;;Q18346977
100422;Bruce;Manson;L;19560320;USA;United States of America;173;Q2926443
100423;Jochen;Hierl;R;19560321;GER;Germany;;
100424;Warren;Eber;R;19560328;USA;United States of America;;
100425;Junie;Chatman;R;19560329;USA;United States of America;;
100426;Hans Peter;Kandler;R;19560402;AUT;Austria;185;Q29995040
100427;Ferrante;Rocchi;L;19560411;ITA;Italy;180;Q55314859
100428;Gene;Mayer;R;19560411;USA;United States of America;183;Q2760368
100429;Miguel;Mir;R;19560418;ESP;Spain;;Q6844679
100430;David;Carter;R;19560421;AUS;Australia;183;Q5232213
100431;Mansour;Bahrami;R;19560426;IRI;Iran;178;Q564631
100432;Robert;Bettauer;R;19560502;CAN;Canada;175;
100433;Fritz;Don;R;19560513;NED;Netherlands;;
100434;Tomas;Smid;R;19560520;CZE;Czechia;190;Q957327
100435;Regis;Brunet;R;19560531;FRA;France;183;
100436;Nick;Saviano;L;19560605;USA;United States of America;180;Q11738414
100437;Bjorn;Borg;R;19560606;SWE;Sweden;180;Q104506
100438;Carlos;Gattiker;R;19560606;ARG;Argentina;175;Q5042117
100439;Mike;Barr;R;19560627;USA;United States of America;;Q84893874
100440;Eddie;Edwards;R;19560703;RSA;South Africa;190;Q5336001
100441;Mark;Darby;R;19560703;USA;United States of America;185;
100442;Gianni;Marchetti;R;19560708;ITA;Italy;;Q55281100
100443;Christophe;Freyss;L;19560830;FRA;France;183;Q2966243
100444;Werner;Zirngibl;R;19560904;GER;Germany;;Q215117
100445;Steve;Denton;R;19560905;USA;United States of America;188;Q53408
100446;John;Sadri;R;19560919;USA;United States of America;188;Q3106867
100447;Juan;Nunez;R;19560923;CHI;Chile;190;Q6300611
100448;Bruce;Foxworth;R;19560925;USA;United States of America;180;Q30019877
100449;Stanislav;Birner;R;19561011;CZE;Czechia;170;Q3496726
100450;Leo;Palin;R;19561020;FIN;Finland;178;Q13546
100451;Tony;Graham;R;19561029;USA;United States of America;;Q7822469
100452;Bill;Scanlon;R;19561113;USA;United States of America;185;Q2760380
100453;Jose Luis;Damiani;R;19561121;URU;Uruguay;185;Q6292750
100454;Mehl;Ampon;R;19561130;USA;United States of America;;
100455;Tony;Lloyd;R;19561203;GBR;Great Britain;;Q3531809
100456;Ferdi;Taygan;R;19561205;USA;United States of America;173;Q760713
100457;Carlos;Soares;R;19561213;BRA;Brazil;;
100458;Pedro;Gonzalez;R;19561218;PUR;Puerto Rico;;
100459;Tracy;Delatte;R;19561222;USA;United States of America;178;Q7831721
100460;Jose;Lopez Maeso;R;19561224;ESP;Spain;173;Q605230
100461;Billy;Martin;R;19561225;USA;United States of America;178;Q2903676
100462;Jeff;Etterbeek;R;19561231;USA;United States of America;;
100463;Ben;Mckown;R;19570111;USA;United States of America;;
100464;Warren;Maher;R;19570115;AUS;Australia;;Q7970374
100465;Mike;Shore;R;19570120;USA;United States of America;;Q87471822
100466;Maurice;Hunter;R;19570127;USA;United States of America;;
100467;Mark;Turpin;R;19570204;USA;United States of America;183;
100468;Dominique;Bedel;R;19570220;FRA;France;185;Q3034986
100469;Ashok;Amritraj;R;19570222;IND;India;;
100470;Juan Carlos;Andrade;R;19570222;ESP;Spain;;
100471;Mark;Vines;L;19570223;USA;United States of America;170;Q3294272
100472;Craig;Wittus;R;19570224;USA;United States of America;180;Q5181609
100473;Glenn;Petrovic;R;19570303;USA;United States of America;;
100474;Chris;Lewis;R;19570309;NZL;New Zealand;180;
100475;Matt;Mitchell;R;19570316;USA;United States of America;180;Q1909253
100476;Nigel;Sears;R;19570404;GBR;Great Britain;;Q16189495
100477;Gianni;Ocleppo;R;19570406;ITA;Italy;183;Q464773
100478;Pascal;Deniau;R;19570407;FRA;France;185;
100479;Reinhart;Probst;R;19570417;GER;Germany;;Q24263724
100480;Josef;Brabenec;R;19570424;CAN;Canada;;Q98953023
100481;Roberto;Vizcaino;R;19570425;ESP;Spain;178;Q7351942
100482;Jochen;Settelmeyer;R;19570507;GER;Germany;;
100483;Christophe;Casa;R;19570530;FRA;France;178;Q2966139
100484;Pem;Guerry;R;19570606;USA;United States of America;;
100485;Tsuyoshi;Fukui;R;19570622;JPN;Japan;170;Q7850370
100486;Christophe Roger;Vasselin;R;19570708;FRA;France;188;Q2966474
100487;Renald;Etienne;R;19570714;USA;United States of America;175;
100488;Chris;Delaney;R;19570716;USA;United States of America;;Q5106380
100489;Larry;Stefanki;R;19570723;USA;United States of America;178;Q463719
100490;Jaroslav;Navratil;R;19570724;CZE;Czechia;196;Q1683632
100491;Alan;Chandronnait;R;19570731;USA;United States of America;;
100492;John;Austin;R;19570731;USA;United States of America;193;Q3180953
100493;Eric;Sherbeck;R;19570807;USA;United States of America;193;Q23039442
100494;John;Picken;R;19570809;CAN;Canada;;
100495;Wayne;Hampson;R;19570823;AUS;Australia;183;Q7976297
100496;Charles Buzz;Strode;R;19570905;USA;United States of America;183;
100497;Markus;Gunthardt;R;19570910;SUI;Switzerland;178;Q1412218
100498;Klaus;Eberhard;R;19570915;GER;Germany;;Q1563179
100499;Chris;Mayotte;R;19570916;USA;United States of America;186;Q1077521
100500;Rohun;Beven;R;19570921;GBR;Great Britain;;
100501;Gregoire;Rafaitin;R;19570926;FRA;France;180;
100502;Vincent;Van Patten;R;19571017;USA;United States of America;180;Q3559869
100503;Lorenzo;Fargas;R;19571019;ESP;Spain;173;Q54860943
100504;Jerome;Vanier;L;19571102;FRA;France;175;Q56434243
100505;Famiano;Meneschincheri;R;19571113;ITA;Italy;;Q107258227
100506;Howard;Schoenfield;R;19571115;USA;United States of America;;Q16269511
100507;Curt;Stalder;R;19571120;USA;United States of America;;
100508;Peter;Spang;R;19571120;GER;Germany;;
100509;Joakim;Berner;R;19571121;FIN;Finland;178;
100510;Franco;Merlone;R;19571216;ITA;Italy;;Q107258417
100511;Kevin;Manning;R;19571218;USA;United States of America;175;
100512;Robert;Reininger;R;19580101;AUT;Austria;185;Q24005180
100513;Hugo;Roverano;R;19580103;URU;Uruguay;;Q87093738
100514;Manfred;Jungnitsch;R;19580103;GER;Germany;;
100515;Shlomo;Glickstein;R;19580106;ISR;Israel;188;Q2587010
100516;Andrew;Jarrett;R;19580109;GBR;Great Britain;;Q4757490
100517;Matt;Doyle;R;19580113;USA;United States of America;193;Q6788580
100518;Ricardo;Acuna;R;19580113;CHI;Chile;175;Q2742001
100519;Scott;Mccain;R;19580115;USA;United States of America;180;
100520;Juan;Farrow;R;19580118;USA;United States of America;180;Q27049872
100521;Doug;Adler;L;19580120;USA;United States of America;;
100522;Chris;Dunk;R;19580123;USA;United States of America;193;Q5106453
100523;Erick;Iskersky;R;19580125;USA;United States of America;180;Q5388163
100524;Shozo;Shiraishi;R;19580127;JPN;Japan;;Q11580192
100525;Gilles;Moretton;R;19580210;FRA;France;190;Q3106414
100526;Ricardo;Ycaza;R;19580216;ECU;Ecuador;183;Q3430343
100527;Chris;Bradnam;R;19580226;GBR;Great Britain;;
100528;Randy;Druz;R;19580226;USA;United States of America;;
100529;Kevin;Curren;R;19580302;USA;United States of America;185;Q53400
100530;Andreas;Maurer;R;19580308;GER;Germany;175;Q96378
100531;Arnaud;Decugis;R;19580325;FRA;France;;
100532;Johan;Kriek;R;19580405;USA;United States of America;175;Q54530
100533;Paul;Avis;R;19580414;RSA;South Africa;;
100534;Steve;Meister;R;19580421;USA;United States of America;193;Q7613355
100535;Tony;Giammalva;R;19580421;USA;United States of America;190;Q2442549
100536;Fernando;Luna;R;19580424;ESP;Spain;175;Q552502
100537;Mike;Brunnberg;R;19580504;USA;United States of America;190;Q19953072
100538;Alejandro;Gattiker;R;19580505;ARG;Argentina;180;Q8194064
100539;Rick;Meyers;R;19580514;USA;United States of America;173;
100540;Drew;Gitlin;R;19580526;USA;United States of America;178;Q742393
100541;Jan;Kallquist;R;19580531;SWE;Sweden;;
100542;Geoff;Macdonald;R;19580605;USA;United States of America;;Q5534214
100543;Peter;Elter;R;19580610;GER;Germany;178;Q7173851
100544;Tony;Mmoh;R;19580614;NGR;Nigeria;178;Q2442732
100545;Deon;Joubert;L;19580619;RSA;South Africa;;Q18340778
100546;Eric;Fromm;R;19580627;USA;United States of America;178;Q3056270
100547;Rocky;Royer;R;19580627;USA;United States of America;;Q54614192
100548;Ivan;Kley;R;19580629;BRA;Brazil;183;Q10304381
100549;Jeff;Lee;R;19580702;USA;United States of America;;
